observer,day,month,year,period,start_time,end_time,cloud,rain,wind ,visibility,transect,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,transect_section,species,count,distance_code,notes
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,6,Eurasian Blue Tit,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,6,Mistle Thrush,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,6,Reed Bunting,1,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,European Starling,1,4,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Herring Gull,1,4,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Rock Pigeon,1,4,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Eurasian Blackbird,3,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,European Goldfinch,1,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Eurasian Blue Tit,2,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,European Robin,1,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Common Wood-Pigeon,6,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Eurasian Wren,1,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Dunnock,1,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Eurasian Magpie,1,1,
Matthew Morgan,20,6,2024,4,06:59,07:36,1,1,1,1,19,No,F,1,3,6,5,Common Chiffchaff,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Common Swift,3,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Herring Gull,2,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,European Starling,4,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Common Wood-Pigeon,7,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,European Robin,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Eurasian Blackbird,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Eurasian Magpie,3,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Great Tit,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Eurasian Blackcap,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Dunnock,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,7,Eurasian Skylark,1,3,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Herring Gull,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Lesser Black-backed Gull,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Herring Gull,5,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Carrion Crow,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Common Chiffchaff,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Common Wood-Pigeon,4,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Eurasian Magpie,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,European Robin,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Eurasian Blackbird,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Eurasian Wren,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Common Wood-Pigeon,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,European Goldfinch,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Eurasian Blackbird,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,9,Eurasian Blackcap,1,2,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Common Swift,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Carrion Crow,2,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Herring Gull,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Common Wood-Pigeon,2,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Eurasian Blackbird,6,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,House Sparrow,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Common Wood-Pigeon,5,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,Eurasian Blackcap,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,8,European Goldfinch,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Carrion Crow,1,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,European Starling,2,4,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Eurasian Wren,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Common Wood-Pigeon,5,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Carrion Crow,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,House Sparrow,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Mallard,6,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,European Goldfinch,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Common Chaffinch,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,House Sparrow,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Great Tit,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Eurasian Blue Tit,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Eurasian Moorhen,1,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Eurasian Collared-Dove,2,1,
Matthew Morgan,20,6,2024,4,08:00,08:37,1,1,1,1,20,Yes,F,1,3,6,10,Eurasian Skylark,2,4,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,Common Wood-Pigeon,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,European Goldfinch,10,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,Eurasian Blackbird,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,Eurasian Wren,2,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,Eurasian Blue Tit,2,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,Eurasian Blackcap,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,1,Carrion Crow,1,4,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,Cetti's Warbler,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,Eurasian Linnet,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,Rock Pigeon,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,Great Tit,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,European Goldfinch,2,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,Common Chiffchaff,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,2,Greater Whitethroat,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Greater Whitethroat,2,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Eurasian Wren,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,European Goldfinch,1,4,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Eurasian Kestrel,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,European Greenfinch,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Common Wood-Pigeon,2,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Carrion Crow,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Eurasian Reed Warbler,2,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,Eurasian Linnet,3,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,3,European Robin,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,4,European Goldfinch,3,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,4,Carrion Crow,3,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,4,Eurasian Blackbird,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,4,Eurasian Wren,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,4,European Greenfinch,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Eurasian Blue Tit,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Carrion Crow,6,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Common Wood-Pigeon,5,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,European Robin,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Great Tit,1,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,European Goldfinch,14,1,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Eurasian Linnet,5,4,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Lesser Black-backed Gull,1,4,
Matthew Morgan,21,6,2024,4,07:21,08:00,1,1,1,1,6,Yes,H,3,6,6,5,Greater Whitethroat,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,6,Song Thrush,1,2,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,6,Common Chiffchaff,1,2,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,6,Eurasian Wren,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,6,Eurasian Blue Tit,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,6,Eurasian Magpie,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,6,Eurasian Blackcap,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,7,European Goldfinch,3,4,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,7,Eurasian Blackbird,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,7,Eurasian Blue Tit,2,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,7,Eurasian Magpie,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,7,Common Wood-Pigeon,1,4,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,8,Black-headed Gull,1,4,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,8,Dunnock,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,8,Eurasian Wren,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,9,Herring Gull,1,4,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,9,Eurasian Sparrowhawk,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,9,Common Wood-Pigeon,2,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Common Chaffinch,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Great Tit,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Eurasian Wren,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Eurasian Blue Tit,1,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,European Goldfinch,2,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Eurasian Blackbird,2,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Common Wood-Pigeon,2,1,
Matthew Morgan,21,6,2024,4,08:08,08:30,1,1,1,1,5,No,F,1,5,5,10,Goldcrest,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Song Thrush ,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Eurasian Wren,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Mallard,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Great Tit,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Eurasian Blackbird,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Eurasian Blue Tit,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,European Robin,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Common Wood-Pigeon,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Eurasian Blackcap,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Dunnock,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Carrion Crow,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,1,Common Wood-Pigeon,4,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Magpie,4,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Wren,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Great Tit,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Dunnock,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Blackbird,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Blue Tit,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Common Wood-Pigeon,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Treecreeper,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,European Goldfinch,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Herring Gull,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Herring Gull,2,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Magpie,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Lesser Black-backed Gull,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Common Wood-Pigeon,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Magpie,2,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Carrion Crow,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Reed Bunting,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,2,Eurasian Reed Warbler,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,House Sparrow,4,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Eurasian Reed Warbler,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Dunnock,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Carrion Crow,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Eurasian Wren,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Eurasian Blackbird,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Common Wood-Pigeon,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Eurasian Collared-Dove ,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Reed Bunting,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Rock Pigeon,4,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Herring Gull,2,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,3,Lesser Black-backed Gull,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Eurasian Blackbird,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Eurasian Reed Warbler,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Eurasian Collared-Dove ,3,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Dunnock,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Common Wood-Pigeon,2,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Rock Pigeon,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Carrion Crow,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Eurasian Wren,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Common Wood-Pigeon,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,European Goldfinch,2,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Common Chiffchaff,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,European Goldfinch,5,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,4,Rock Pigeon,2,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Wood-Pigeon,4,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Song Thrush,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Buzzard,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Wood-Pigeon,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Eurasian Reed Warbler,5,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Eurasian Wren,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Eurasian Collared-Dove ,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Eurasian Blackbird,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Chiffchaff,2,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Wood-Pigeon,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Dunnock,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Carrion Crow,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Chaffinch,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Greater Whitethroat,1,1,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,European Starling,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Wood-Pigeon,1,3,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Rock Pigeon,1,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Lesser Black-backed Gull,2,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Common Wood-Pigeon,2,4,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Eurasian Magpie,1,2,
Matthew Morgan,10,6,2023,1,07:00,08:08,1,1,2,1,13,Yes,G,7,6,7,5,Carrion Crow,1,2,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Eurasian Blackbird,5,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Song Thrush ,3,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Common Wood-Pigeon,8,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Dunnock,2,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Common Chaffinch,1,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Eurasian Magpie,1,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Eurasian Blue Tit,4,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Great Tit,3,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,House Sparrow,3,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Common Chiffchaff,2,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Eurasian Blackcap,1,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Coal Tit,1,1,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Common Wood-Pigeon,1,4,
Matthew Morgan,10,6,2023,1,08:21,09:15,1,1,2,1,14,No,F,1,3,8,6,Eurasian Kestrel,1,4,
